Nb de frequency :   120
 0.2000
  0.426517E-07  0.186265E-06  0.310797E+01  0.538421E-08  0.337588E-07  0.168984E-07
  0.589353E-09 -0.459342E-01 -0.958244E-07  0.517652E-01  0.996431E-08 -0.165528E-09
  0.331286E-01 -0.372529E-08  0.163855E-07 -0.910222E-08  0.171300E+00 -0.337968E-08
 -0.148316E-08 -0.423752E-07 -0.171422E-07 -0.357250E-08 -0.237875E-07  0.708521E-01
 6.5546
  0.878282E-01  0.302680E-08 -0.689761E-08 -0.793079E-09  0.475983E-01 -0.269210E-09
  0.360887E-07  0.166886E+01 -0.196393E-06 -0.474622E-01  0.147986E-06  0.279761E-07
 -0.727596E-09  0.108266E-07  0.270667E+01  0.144628E-07  0.233631E-07  0.238579E-07
  0.509317E-09 -0.448635E-01 -0.608125E-07  0.516318E-01  0.137585E-07  0.164346E-08
  0.300553E-01 -0.274740E-07 -0.385917E-07  0.429281E-09  0.167632E+00  0.113832E-07
  0.936984E-08  0.169966E-07  0.989530E-08 -0.537693E-08  0.189535E-07  0.717608E-01
 6.8891
  0.855829E-01  0.605360E-08 -0.924047E-08 -0.235741E-08  0.416511E-01  0.150612E-08
 -0.809086E-08  0.168041E+01  0.535510E-08 -0.450600E-01 -0.569437E-07 -0.307955E-07
  0.756700E-08  0.366708E-07  0.228154E+01  0.106906E-06  0.391021E-07 -0.139698E-07
 -0.836735E-09 -0.426262E-01  0.376021E-07  0.511533E-01 -0.463316E-09 -0.975888E-09
  0.260346E-01 -0.123400E-07 -0.101310E-06 -0.475120E-08  0.162289E+00 -0.307773E-08
 -0.330147E-09 -0.291038E-07  0.135915E-07  0.266664E-08 -0.361938E-07  0.727308E-01
 7.2235
  0.829479E-01  0.500586E-08 -0.960426E-08  0.987711E-09  0.344316E-01 -0.635191E-08
  0.256696E-07  0.168977E+01  0.390108E-06 -0.413835E-01  0.705625E-07  0.440559E-08
 -0.115251E-07  0.207219E-07  0.182761E+01  0.310501E-07  0.575428E-07  0.283762E-07
 -0.197906E-08 -0.391845E-01  0.133150E-07  0.503500E-01  0.245495E-08 -0.300315E-08
  0.211703E-01  0.488944E-08 -0.105938E-07 -0.490400E-08  0.155415E+00 -0.406180E-08
  0.142977E-07 -0.954606E-08  0.171131E-07 -0.364525E-08  0.363475E-07  0.737450E-01
 7.5580
  0.800564E-01  0.372529E-08  0.470027E-07  0.249565E-08  0.261133E-01 -0.101136E-08
 -0.429281E-08  0.169719E+01  0.166998E-06 -0.364886E-01 -0.694390E-07 -0.260115E-08
  0.419095E-08  0.558794E-08  0.134003E+01 -0.621003E-07 -0.352024E-07  0.108557E-07
 -0.292493E-08 -0.346288E-01 -0.608852E-07  0.492713E-01 -0.117041E-07 -0.243654E-08
  0.155715E-01  0.391155E-07 -0.201399E-07 -0.177060E-07  0.147153E+00 -0.932778E-08
 -0.517480E-08  0.675209E-08 -0.348955E-07 -0.588261E-08  0.155106E-07  0.747853E-01
 7.8924
  0.770874E-01 -0.267755E-08  0.680811E-07 -0.483851E-09  0.168460E-01 -0.402360E-08
  0.357977E-08  0.170251E+01  0.110187E-06 -0.305298E-01  0.374230E-07  0.336204E-07
 -0.108266E-07  0.181608E-06  0.801833E+00 -0.199361E-07 -0.986468E-07  0.239379E-07
  0.531145E-09 -0.290751E-01  0.548607E-07  0.479849E-01  0.678108E-08  0.256023E-08
  0.934426E-02  0.838190E-08 -0.357104E-07 -0.208820E-08  0.137532E+00 -0.259206E-08
  0.522118E-08  0.721775E-07  0.188884E-07  0.419095E-08  0.202707E-07  0.758097E-01
 8.2269
  0.741573E-01  0.000000E+00  0.455257E-07  0.227374E-09  0.667250E-02 -0.138243E-08
 -0.660657E-08  0.170763E+01  0.711880E-07 -0.236636E-01 -0.241404E-07 -0.207529E-07
  0.218861E-07  0.214204E-07  0.211284E+00  0.220025E-07  0.819232E-07  0.238215E-07
 -0.844011E-09 -0.226841E-01  0.236832E-07  0.465597E-01  0.504326E-08  0.156797E-08
  0.253014E-02  0.803266E-08  0.218715E-07  0.114815E-07  0.126362E+00 -0.141276E-08
  0.116574E-07 -0.447035E-07  0.814907E-09  0.463842E-08 -0.994302E-08  0.768387E-01
 8.5613
  0.714013E-01 -0.134460E-07 -0.271029E-08 -0.304908E-08 -0.433654E-02  0.811997E-08
 -0.900764E-08  0.171322E+01 -0.176253E-06 -0.161194E-01 -0.113102E-07 -0.240889E-07
  0.169966E-07 -0.237487E-06 -0.418248E+00  0.415457E-07  0.392711E-07  0.193832E-07
